Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,109,92
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,108,93
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,107,94
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,106,95
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,105,96
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,104,97
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,103,98
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,102,99
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,101,100
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,100,1
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,99,2
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,98,3
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,97,4
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,96,5
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,95,6
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,94,7
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,93,8
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,92,9
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,91,10
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,90,11
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,89,12
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,88,13
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,87,14
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,86,15
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,85,16
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,84,17
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,83,18
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,82,19
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,81,20
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,80,21
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,79,22
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,78,23
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,77,24
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,76,25
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,75,26
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,74,27
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,73,28
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,72,29
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,71,30
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,70,31
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,69,32
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,68,33
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,67,34
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,66,35
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,65,36
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,64,37
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,63,38
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,62,39
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,61,40
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,60,41
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,59,42
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,58,43
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,57,44
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,56,45
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,55,46
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,54,47
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,53,48
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,52,49
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,51,50
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,50,51
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,49,52
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,48,53
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,47,54
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,46,55
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,45,56
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,44,57
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,43,58
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,42,59
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,41,60
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,40,61
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,39,62
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,38,63
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,37,64
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,36,65
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,35,66
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,34,67
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,33,68
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,32,69
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,31,70
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,30,71
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,29,72
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,28,73
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,27,74
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,26,75
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,25,76
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,24,77
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,23,78
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,22,79
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,21,80
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,20,81
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,19,82
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,18,83
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,17,84
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,16,85
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,15,86
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,14,87
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,13,88
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,12,89
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,11,90
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,10,91
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,9,92
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,8,93
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,7,94
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,6,95
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,5,96
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,4,97
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,3,98
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,2,99
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,1,100
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,200,1
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,199,2
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,198,3
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,197,4
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,196,5
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,195,6
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,194,7
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,193,8
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,192,9
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,191,10
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,190,11
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,189,12
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,188,13
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,187,14
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,186,15
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,185,16
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,184,17
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,183,18
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,182,19
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,181,20
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,180,21
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,179,22
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,178,23
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,177,24
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,176,25
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,175,26
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,174,27
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,173,28
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,172,29
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,171,30
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,170,31
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,169,32
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,168,33
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,167,34
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,166,35
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,165,36
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,164,37
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,163,38
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,162,39
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,161,40
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,160,41
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,159,42
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,158,43
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,157,44
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,156,45
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,155,46
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,154,47
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,153,48
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,152,49
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,151,50
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,150,51
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,149,52
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,148,53
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,147,54
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,146,55
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,145,56
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,144,57
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,143,58
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,142,59
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,141,60
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,140,61
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,139,62
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,138,63
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,137,64
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,136,65
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,135,66
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,134,67
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,133,68
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,132,69
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,131,70
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,130,71
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,129,72
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,128,73
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,127,74
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,126,75
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,125,76
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,124,77
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,123,78
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,122,79
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,121,80
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,120,81
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,119,82
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,118,83
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,117,84
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,116,85
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,115,86
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,114,87
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,113,88
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,112,89
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,111,90
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,110,91
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,109,92
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,108,93
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,107,94
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,106,95
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,105,96
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,104,97
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,103,98
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,102,99
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,101,100
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,100,1
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,99,2
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,98,3
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,97,4
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,96,5
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,95,6
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,94,7
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,93,8
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,92,9
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,91,10
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,90,11
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,89,12
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,88,13
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,87,14
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,86,15
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,85,16
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,84,17
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,83,18
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,82,19
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,81,20
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,80,21
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,79,22
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,78,23
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,77,24
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,76,25
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,75,26
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,74,27
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,73,28
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,72,29
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,71,30
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,70,31
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,69,32
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,68,33
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,67,34
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,66,35
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,65,36
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,64,37
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,63,38
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,62,39
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,61,40
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,60,41
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,59,42
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,58,43
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,57,44
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,56,45
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,55,46
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,54,47
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,53,48
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,52,49
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,51,50
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,50,51
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,49,52
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,48,53
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,47,54
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,46,55
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,45,56
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,44,57
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,43,58
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,42,59
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,41,60
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,40,61
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,39,62
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,38,63
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,37,64
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,36,65
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,35,66
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,34,67
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,33,68
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,32,69
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,31,70
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,30,71
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,29,72
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,28,73
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,27,74
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,26,75
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,25,76
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,24,77
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,23,78
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,22,79
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,21,80
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,20,81
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,19,82
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,18,83
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,17,84
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,16,85
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,15,86
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,14,87
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,13,88
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,12,89
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,11,90
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,10,91
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,9,92
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,8,93
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,7,94
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,6,95
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,5,96
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,4,97
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,3,98
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,2,99
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,1,100
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,200,1
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,199,2
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,198,3
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,197,4
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,196,5
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,195,6
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,194,7
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,193,8
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,192,9
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,191,10
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,190,11
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,189,12
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,188,13
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,187,14
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,186,15
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,185,16
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,184,17
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,183,18
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,182,19
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,181,20
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,180,21
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,179,22
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,178,23
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,177,24
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,176,25
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,175,26
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,174,27
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,173,28
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,172,29
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,171,30
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,170,31
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,169,32
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,168,33
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,167,34
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,166,35
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,165,36
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,164,37
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,163,38
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,162,39
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,161,40
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,160,41
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,159,42
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,158,43
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,157,44
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,156,45
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,155,46
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,154,47
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,153,48
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,152,49
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,151,50
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,150,51
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,149,52
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,148,53
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,147,54
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,146,55
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,145,56
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,144,57
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,143,58
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,142,59
2012,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,141,60
